10  10  5
2e+03  2.1e+03  2.2e+03  2.2e+03  2.2e+03  2.3e+03  2.4e+03  2.4e+03  2.4e+03  2.5e+03  
0.045  0.046  0.046  0.047  0.048  0.048  0.049  0.049  0.05  0.05  
0.5  1  2  3  10  
0.0108295  0.0109263  0.0168225  0.0120319  0.0106466  0.00772095  0.00999055  0.0107854  0.013892  0.0113043  
0.0123462  0.00816407  0.0133627  0.0083188  0.00861413  0.0116497  0.0134575  0.00803325  0.0123074  0.0147887  
0.00897945  0.0116128  0.0114523  0.0155443  0.0183162  0.00853432  0.0100438  0.00749719  0.00769919  0.00766298  
0.0102734  0.0123872  0.0105805  0.012957  0.0129801  0.0115919  0.00799517  0.0122643  0.00805366  0.0102307  
0.0169512  0.0124898  0.00774556  0.00863096  0.0134047  0.014947  0.0133315  0.00705865  0.00824262  0.00920266  
0.007624  0.00735476  0.0117356  0.0108628  0.0117832  0.011003  0.00984872  0.010727  0.0107869  0.00810717  
0.0102658  0.019575  0.0111627  0.0112812  0.00944219  0.00979063  0.0130895  0.00853924  0.0108548  0.0156131  
0.00989306  0.0106099  0.00859004  0.00761164  0.00963206  0.011802  0.0106334  0.00960782  0.0161815  0.0129459  
0.00985155  0.00888591  0.00811778  0.012299  0.018601  0.00978042  0.00737629  0.00941852  0.0147034  0.0142974  
0.00814728  0.00719147  0.0101417  0.0120596  0.00790249  0.00715111  0.00875547  0.0152744  0.00905979  0.00958588  
0.0174969  0.0226653  0.0193417  0.0190039  0.0147193  0.017866  0.0190531  0.0169967  0.0304611  0.0194995  
0.0170902  0.0150839  0.0150191  0.0199569  0.0184484  0.0162636  0.0223037  0.0218284  0.0195651  0.0182575  
0.0143351  0.0189023  0.0186078  0.0165722  0.013816  0.0209065  0.0257023  0.0173472  0.0195026  0.0231083  
0.0168349  0.0156217  0.0185231  0.0175341  0.0248711  0.0142162  0.0186533  0.0194552  0.0166622  0.0239377  
0.0124633  0.0208485  0.0170543  0.0196491  0.0206605  0.0202872  0.0178731  0.018188  0.02047  0.0270781  
0.0153588  0.016066  0.0162261  0.0197708  0.0234976  0.024648  0.0175834  0.0253962  0.0205709  0.0238548  
0.023663  0.0142588  0.0142729  0.0129436  0.0230206  0.017664  0.0179606  0.0200702  0.0417411  0.0298413  
0.0218041  0.0139689  0.0174899  0.0230453  0.0186213  0.0215956  0.0174794  0.0255389  0.0210171  0.0228687  
0.0138109  0.0163605  0.0276663  0.020258  0.018588  0.0159881  0.0256171  0.0174167  0.0214705  0.0166692  
0.0138567  0.0119997  0.0175652  0.0160381  0.0253633  0.0215596  0.0219318  0.0164984  0.0197117  0.027681  
0.048191  0.0674324  0.062102  0.0619619  0.101352  0.0648163  0.0913812  0.0721337  0.0814962  0.104961  
0.0591691  0.0508149  0.0748621  0.0596321  0.0785846  0.0925126  0.097933  0.0981568  0.0880626  0.0754805  
0.0551479  0.0525284  0.0634936  0.0674428  0.0775788  0.0970463  0.0785895  0.0766819  0.087439  0.0880012  
0.049617  0.0643839  0.0592895  0.0584178  0.0565372  0.0574499  0.087588  0.0949372  0.10684  0.0836917  
0.0475442  0.0535371  0.0607486  0.0758213  0.0522104  0.0774855  0.0695429  0.102104  0.0996599  0.120714  
0.057516  0.0685218  0.0565137  0.0655539  0.0736432  0.0709904  0.0710931  0.0822546  0.0982308  0.0870518  
0.0490152  0.0738953  0.0788675  0.066124  0.0652991  0.0897368  0.0781618  0.0640706  0.0707179  0.0800499  
0.0658519  0.0493095  0.043606  0.0708598  0.0905993  0.0820338  0.086037  0.0817005  0.0753365  0.079162  
0.0784296  0.0525015  0.0639827  0.0678923  0.0763792  0.0687472  0.0899991  0.0965637  0.0930587  0.103766  
0.0650423  0.0612101  0.0639899  0.0733528  0.0594298  0.0764593  0.0969145  0.102883  0.0891387  0.0942846  
0.157626  0.151241  0.161879  0.184259  0.197287  0.286164  0.223371  0.206369  0.210445  0.309508  
0.162205  0.165627  0.22547  0.198547  0.163547  0.264518  0.209384  0.253071  0.295864  0.22267  
0.183717  0.15631  0.180937  0.167554  0.173823  0.271629  0.176248  0.195731  0.248011  0.283961  
0.16329  0.139867  0.178013  0.227942  0.151253  0.181433  0.18406  0.20556  0.273328  0.205761  
0.168885  0.162817  0.194434  0.163115  0.163356  0.179207  0.217335  0.221857  0.191487  0.296568  
0.128647  0.179849  0.162038  0.135817  0.182142  0.17326  0.251569  0.276601  0.225037  0.236538  
0.147613  0.161831  0.198743  0.172571  0.231425  0.172141  0.222768  0.220975  0.24475  0.282732  
0.156279  0.189874  0.160468  0.212377  0.179889  0.17914  0.251583  0.207887  0.237025  0.281306  
0.132424  0.183746  0.179297  0.209819  0.231512  0.199654  0.220557  0.229375  0.195418  0.318153  
0.213749  0.186226  0.173729  0.18607  0.15362  0.208713  0.1775  0.218844  0.26901  0.195603  
2.13068  1.80537  1.60221  1.95442  3.16918  2.44965  2.36499  3.04717  2.72158  2.68435  
2.9858  2.2383  2.59167  2.41578  2.84349  2.59684  2.46759  3.02808  2.91066  3.47269  
2.12206  2.42973  2.62748  2.58801  2.30709  2.05844  2.66162  3.23218  3.13533  2.61636  
2.46912  1.83346  2.35317  3.31367  2.66658  2.33044  2.15769  2.46394  3.07483  2.35594  
1.83912  2.07018  2.2355  3.14613  2.59623  2.8997  2.34428  3.49473  3.16814  2.6862  
2.89538  2.32303  2.47523  2.55093  2.27264  2.38398  2.62704  3.29837  2.49696  2.54453  
1.80501  2.06731  3.17944  2.58287  2.42733  2.68153  3.08255  2.5063  3.07984  2.9767  
1.7393  2.69438  1.7949  2.65733  3.68428  2.42936  3.07027  2.90875  3.08665  4.15079  
3.3897  1.87991  2.04473  2.37506  2.49133  2.53424  2.85532  2.43617  3.17352  3.07741  
1.70257  2.14189  2.11705  3.69786  2.52882  2.9478  2.31391  2.45507  3.13968  3.05703  
