10  10  5
2e+03  2.1e+03  2.2e+03  2.2e+03  2.2e+03  2.3e+03  2.4e+03  2.4e+03  2.4e+03  2.5e+03  
0.045  0.046  0.046  0.047  0.048  0.048  0.049  0.049  0.05  0.05  
0.5  1  2  3  10  
0.9946  0.994552  0.991624  0.994002  0.994691  0.996147  0.995017  0.994622  0.993078  0.994364  
0.993846  0.995926  0.993341  0.995849  0.995702  0.994192  0.993294  0.995991  0.993865  0.992633  
0.99552  0.99421  0.99429  0.992258  0.990884  0.995742  0.994991  0.996258  0.996158  0.996176  
0.994876  0.993826  0.994724  0.993542  0.993531  0.994221  0.99601  0.993887  0.995981  0.994898  
0.99156  0.993775  0.996135  0.995694  0.99332  0.992554  0.993356  0.996477  0.995887  0.995409  
0.996195  0.996329  0.994149  0.994583  0.994126  0.994514  0.995088  0.994651  0.994621  0.995955  
0.99488  0.99026  0.994434  0.994375  0.99529  0.995117  0.993477  0.995739  0.994587  0.992224  
0.995066  0.994709  0.995714  0.996201  0.995196  0.994116  0.994697  0.995208  0.991942  0.993548  
0.995086  0.995567  0.995949  0.993869  0.990743  0.995122  0.996319  0.995302  0.992675  0.992877  
0.995935  0.996411  0.994942  0.993988  0.996057  0.996431  0.995632  0.992392  0.99548  0.995219  
0.99129  0.988731  0.990376  0.990543  0.992667  0.991107  0.990519  0.991538  0.984885  0.990298  
0.991491  0.992486  0.992519  0.990071  0.990818  0.991901  0.98891  0.989145  0.990265  0.990913  
0.992858  0.990593  0.990739  0.991748  0.993116  0.989601  0.987231  0.991364  0.990296  0.988512  
0.991618  0.99222  0.990781  0.991271  0.987641  0.992917  0.990717  0.99032  0.991703  0.988102  
0.993788  0.98963  0.991509  0.990224  0.989723  0.989908  0.991103  0.990947  0.989817  0.986552  
0.99235  0.991999  0.99192  0.990163  0.98832  0.987752  0.991247  0.987382  0.989767  0.988143  
0.988238  0.992896  0.992889  0.993549  0.988556  0.991207  0.99106  0.990015  0.979346  0.98519  
0.989157  0.99304  0.991293  0.988544  0.990733  0.98926  0.991298  0.987312  0.989546  0.988631  
0.993118  0.991853  0.986262  0.989922  0.990749  0.992038  0.987273  0.991329  0.989322  0.9917  
0.993096  0.994018  0.991256  0.992013  0.987398  0.989278  0.989094  0.991785  0.990193  0.986255  
0.976192  0.966846  0.969426  0.969494  0.950587  0.968111  0.955338  0.964576  0.960071  0.948873  
0.970849  0.974913  0.963261  0.970624  0.96147  0.954797  0.952213  0.952106  0.956924  0.962963  
0.972803  0.974078  0.968752  0.966841  0.961953  0.952635  0.961467  0.962385  0.957222  0.956953  
0.975497  0.968321  0.97079  0.971214  0.972127  0.971684  0.957151  0.95364  0.947982  0.959018  
0.976508  0.973587  0.970082  0.962799  0.974233  0.961998  0.965826  0.950229  0.951391  0.941428  
0.971652  0.966319  0.972139  0.967754  0.963848  0.965127  0.965078  0.959707  0.952071  0.957408  
0.97579  0.963727  0.961334  0.967479  0.967878  0.956123  0.961673  0.968472  0.965259  0.960765  
0.96761  0.975647  0.978433  0.96519  0.955711  0.959813  0.957894  0.959973  0.963032  0.961192  
0.961544  0.974091  0.968515  0.966624  0.96253  0.96621  0.955998  0.952865  0.954537  0.94944  
0.968002  0.969859  0.968511  0.963988  0.970722  0.962492  0.952698  0.949859  0.956409  0.953952  
0.924213  0.927168  0.92225  0.911987  0.906066  0.866683  0.894325  0.90196  0.900124  0.856626  
0.922099  0.920523  0.893388  0.905495  0.921481  0.876114  0.900602  0.881143  0.86249  0.894639  
0.912234  0.924821  0.913503  0.919636  0.916758  0.873004  0.915647  0.906771  0.883375  0.867638  
0.921599  0.932456  0.914839  0.892284  0.927163  0.913277  0.912078  0.902325  0.872263  0.902235  
0.919024  0.921817  0.907359  0.92168  0.921569  0.914294  0.897029  0.895003  0.908697  0.862186  
0.937702  0.914  0.922176  0.934346  0.912953  0.917016  0.881805  0.870837  0.893581  0.888457  
0.928852  0.922272  0.905406  0.917332  0.890731  0.91753  0.894595  0.895397  0.884817  0.868171  
0.924835  0.90943  0.9229  0.899255  0.913982  0.914324  0.881799  0.901276  0.888241  0.868791  
0.935932  0.912221  0.914253  0.900406  0.890692  0.904994  0.895585  0.891645  0.906913  0.852931  
0.898639  0.91109  0.916801  0.911162  0.926066  0.900904  0.915074  0.896352  0.874148  0.906829  
0.344611  0.405479  0.448833  0.37636  0.205032  0.293809  0.306513  0.217929  0.256458  0.261276  
0.22472  0.326557  0.27367  0.298827  0.241292  0.272963  0.291186  0.220019  0.233323  0.176163  
0.346098  0.29675  0.268813  0.27417  0.315517  0.357285  0.264263  0.198674  0.208532  0.270312  
0.290963  0.399825  0.30833  0.190741  0.263609  0.311854  0.339988  0.291718  0.214936  0.307903  
0.398694  0.355194  0.327015  0.207409  0.273047  0.234605  0.309704  0.174232  0.205138  0.261036  
0.235113  0.313011  0.290075  0.279302  0.320998  0.303616  0.268871  0.192206  0.28694  0.280196  
0.405552  0.355705  0.203983  0.274876  0.297107  0.261646  0.214108  0.285603  0.214398  0.225744  
0.419099  0.25997  0.407607  0.264831  0.158478  0.296805  0.215426  0.233546  0.213669  0.125507  
0.183627  0.390646  0.359743  0.304974  0.287749  0.281642  0.239869  0.295797  0.204588  0.214658  
0.426865  0.342684  0.346967  0.157405  0.282406  0.229031  0.314442  0.293013  0.208078  0.216857  
